source_director,target_director
John Duigan,Tara Morice
John Duigan,Werner Herzog
John Duigan,Alan Rickman
John Duigan,Stephanie Laing
John Duigan,Oliver Schmitz
John Duigan,Mani Ratnam
John Duigan,John Hannan
John Duigan,Mandeep Kumar
John Duigan,Bill Hunter
John Duigan,Michael Winterbottom
John Duigan,Gurinder Chadha
John Duigan,Sean Foley
John Duigan,Barry Otto
John Duigan,Mahesh Manjrekar
John Duigan,Jesse Peretz
John Duigan,Amit Rai
John Duigan,Rajkumar Santoshi
John Duigan,Jordan Ross
John Duigan,Vipul Amrutlal Shah
John Duigan,Samir Karnik
John Duigan,Peter Whitford
John Duigan,Gia Carides
John Duigan,Farhan Akhtar
John Duigan,Pat Thomson
John Duigan,Peyton Reed
John Duigan,Gurudev Bhalla
Mu Chu,Corey Yuen
Mu Chu,Rob Minkoff
Mu Chu,Tim Johnson
Mu Chu,Anthony Chan
Mu Chu,Ding Sheng
Mu Chu,Renny Harlin
Mu Chu,Stephen Chow
Mu Chu,Patrick Leung
Henry Sarwer-Foner,Phil Nibbelink
Henry Sarwer-Foner,Frank Coraci
Henry Sarwer-Foner,Kyle Rideout
Henry Sarwer-Foner,Dito Montiel
Henry Sarwer-Foner,Vivieno Caldinelli
Will Lovelace,Spike Jonze
Will Lovelace,Dylan Southern
Will Lovelace,Nicholas Stoller
Dylan Southern,Spike Jonze
Dylan Southern,Nicholas Stoller
Sherif Ismail,Sameh Abdulaziz
Sherif Ismail,Ahmad Samir Farag
Yen Cheng-kuo,Rob Minkoff
Yen Cheng-kuo,Wi Ding Ho
James Wan,James Ponsoldt
James Wan,David Beier
James Wan,Rolfe Kanefsky
James Wan,Will Eubank
James Wan,Austin Kolodney
James Wan,Mark Osborne
James Wan,Drue Metz
James Wan,Bobby Farrelly
James Wan,Brandon Camp
James Wan,Jon YonKondy
James Wan,Joel Schumacher
James Wan,Andy Goddard
James Wan,Mark Rosman
James Wan,Mahin Ibrahim
James Wan,Derek Cianfrance
James Wan,Alana Waksman
James Wan,Stephen Gyllenhaal
James Wan,Will Gluck
James Wan,Nicholas Stoller
James Wan,Oren Uziel
James Wan,William Eubank
James Wan,Grant Sputore
James Wan,Barry Levinson
James Wan,Xu Zhang
James Wan,Ricky Gervais
James Wan,Brandon Somerhalder
James Wan,Sarah Adina Smith
James Wan,Dave Dorsey
James Wan,Mark Herman
James Wan,Brant Sersen
James Wan,Zach Braff
James Wan,Jay Roach
James Wan,Gonzalo López-Gallego
James Wan,Peter Farrelly
James Wan,Will Lowell
James Wan,Joe Johnston
James Wan,Marti Noxon
Karim El Sobky,Sameh Abdulaziz
Karim El Sobky,Khaled El Halafawy
Karim El Sobky,Khaled Youssef
Karim El Sobky,Shadi Ali
Karim El Sobky,Ismail Farouk
Karim El Sobky,Husam El-Gohari
Karim El Sobky,Mohamed Samy
Mohamed Samy,Sameh Abdulaziz
Mohamed Samy,Amr Arafa
Mohamed Samy,Wael Ehsan
Mohamed Samy,Tarek Al Eryan
Mohamed Samy,Ossama Abu El Atta
Mohamed Samy,Hadi El Bagoury
Sameh Abdulaziz,Hadi El Bagoury
Sameh Abdulaziz,Amr Arafa
Sameh Abdulaziz,Hassan Hegazy
Sameh Abdulaziz,Tarek Abdel Moaty
Sameh Abdulaziz,Khaled El Halafawy
Sameh Abdulaziz,Wael Ihsan
Sameh Abdulaziz,Shady Ali
Sameh Abdulaziz,Ahmed El Gendy
Sameh Abdulaziz,Shadi Ali
Sameh Abdulaziz,Khaled Marei
Sameh Abdulaziz,Mahmoud Karim
Sameh Abdulaziz,Akram Farouk
Rupert Jones,Paul Andrew Williams
Rupert Jones,Sarah Smith
Rupert Jones,Simon Curtis
Dani Levy,Hannes Stöhr
Dani Levy,Thomas Stuber
Dani Levy,Florian Henckel von Donnersmarck
Kevin Peeples,Gary Wheeler
Frant Gwo,Johnny To
Frant Gwo,Jazz Boon
Frant Gwo,Stephen Chow
Harrison Smith,Charlie Vaughn
Harrison Smith,Hiroshi Aoyama
Harrison Smith,Steven R. Monroe
Harrison Smith,Craig Anderson
Harrison Smith,James Wong
Harrison Smith,Jim Stenstrum
Harrison Smith,Zach Clark
Harrison Smith,Kazumi Fukushima
Sonny Mallhi,Alistair Legrand
Jeff Garlin,Gerard Butler
Jeff Garlin,Nathan Lee Graham
Jeff Garlin,Jennifer Aniston
Jeff Garlin,Keira Knightley
Jeff Garlin,Jane Sibbett
Jeff Garlin,Edie Falco
Jeff Garlin,Keir O'Donnell
Jeff Garlin,Anna Faris
Jeff Garlin,Basil Harris
Jeff Garlin,Adam Arkin
Jeff Garlin,Demi Moore
Jeff Garlin,Philip Bosco
Jeff Garlin,Leila Arcieri
Jeff Garlin,Jessica Lange
Jeff Garlin,Stephen Rannazzisi
Jeff Garlin,Cathy Moriarty
Jeff Garlin,Efren Ramirez
Jeff Garlin,Jacob Hopkins
Jeff Garlin,Isabela Moner
Jeff Garlin,Seth MacFarlane
Jeff Garlin,Chloë Grace Moretz
Jeff Garlin,Shirley Knight
Jeff Garlin,Halle Berry
Jeff Garlin,Greg Kinnear
Jeff Garlin,Michael Rapaport
Jeff Garlin,Regina King
Jeff Garlin,Daniel Zovatto
Jeff Garlin,Lauren Graham
Jeff Garlin,Jonathan Katz
Jeff Garlin,Justin Long
Jeff Garlin,Louis Hobson
Jeff Garlin,Leslie Bibb
Jeff Garlin,Christopher Mintz-Plasse
Jeff Garlin,Omar Silva
Jeff Garlin,John Hodgman
Jeff Garlin,Josh Duhamel
Jeff Garlin,Dito Montiel
Jeff Garlin,Phil Crowley
Jeff Garlin,Uma Thurman
Jeff Garlin,Jay Duplass
Jeff Garlin,Bo Burnham
Jeff Garlin,Kaitlyn Dever
Jeff Garlin,Kevin Kolsch
Jeff Garlin,Stephen Merchant
Jeff Garlin,Christine Baranski
Jeff Garlin,Joel Marsh Garland
Jeff Garlin,Retta
Jeff Garlin,Dylan Arnold
Jeff Garlin,Linas Phillips
Jeff Garlin,Alycia Delmore
Jeff Garlin,Ben Schwartz
Jeff Garlin,Carly Stone
Jeff Garlin,Jayma Mays
Jeff Garlin,Adam Egypt Mortimer
Jeff Garlin,Howard Hesseman
Jeff Garlin,Rob Riggle
Jeff Garlin,Will Sasso
Jeff Garlin,Kieran Culkin
Jeff Garlin,Marc Maron
Jeff Garlin,Alexa Nisenson
Jeff Garlin,Sarah Adina Smith
Jeff Garlin,Raini Rodriguez
Jeff Garlin,Richard Gere
Jeff Garlin,Kate Bosworth
Jeff Garlin,Dennis Quaid
Jeff Garlin,Santiago Segura
Jeff Garlin,Adam Pally
Jeff Garlin,Julie Ann Emery
Jeff Garlin,James Mangold
Jeff Garlin,Nicholas McCarthy
Jeff Garlin,Kevin Seal
Jeff Garlin,Rebecca Da Costa
Jeff Garlin,Ellie Kemper
Jeff Garlin,Chris Pratt
Jeff Garlin,Billy Connolly
Jeff Garlin,Ritchie Coster
Jeff Garlin,Michael Paul Stephenson
Jeff Garlin,Kevin James
Jeff Garlin,Mari Nelson
Jeff Garlin,Will Smith
Jeff Garlin,Kate Winslet
Jeff Garlin,Gary Shore
Jeff Garlin,Aaron Washington
Jeff Garlin,Peter Greene
Jeff Garlin,Adam LeFevre
Jeff Garlin,Kevin Nealon
Jeff Garlin,Aaron Blakely
Jeff Garlin,Kirstie Alley
Jeff Garlin,Siobhan Fallon Hogan
Jeff Garlin,Mary-Kate Olsen
Jeff Garlin,Seann William Scott
Jeff Garlin,Bobby Cannavale
Jeff Garlin,Eva Mendes
Jeff Garlin,David Wain
Jeff Garlin,Sara Coates
Jeff Garlin,Sean Nelson
Jeff Garlin,Liev Schreiber
Jeff Garlin,Mark Webber
Jeff Garlin,Gary Valentine
Jeff Garlin,Emma Stone
Jeff Garlin,Jay Hayden
Jeff Garlin,Matt Malloy
Jeff Garlin,Sam Rockwell
Jeff Garlin,Aasif Mandvi
Jeff Garlin,Anjelica Huston
Jeff Garlin,Thomas Barbusca
Jeff Garlin,Cathy Cliften
Jeff Garlin,Peter Gerety
Jeff Garlin,Dorian Missick
Jeff Garlin,Griffin Gluck
Jeff Garlin,Lacey Chabert
Jeff Garlin,Laura Kightlinger
Jeff Garlin,Andrew Daly
Jeff Garlin,Jeffrey Donovan
Jeff Garlin,Anthony Scott Burns
Jeff Garlin,Jack McBrayer
Jeff Garlin,J.B. Smoove
Jeff Garlin,Richard Shepard
Jeff Garlin,Gretchen Mol
Jeff Garlin,Elizabeth Banks
Jeff Garlin,Johnny Knoxville
Jeff Garlin,Mark Dindal
Jeff Garlin,Amber Valletta
Jeff Garlin,Lisa Edelstein
Jeff Garlin,Robinne Lee
Jeff Garlin,Jamal Mixon
Jeff Garlin,Carol Kane
Jeff Garlin,Terrence Howard
Jeff Garlin,Common
Jeff Garlin,Kristen Bell
Jeff Garlin,Macon Blair
Jeff Garlin,Jason Sudeikis
Jeff Garlin,Eddie Murphy
Jeff Garlin,Ashley Olsen
Jeff Garlin,Pamela Reed
Jeff Garlin,Naomi Watts
Jeff Garlin,Patrick Warburton
Jeff Garlin,Shirley MacLaine
Jeff Garlin,Adam Rose
Jeff Garlin,Adhir Kalyan
Jeff Garlin,Steve Guttenberg
Jeff Garlin,Matt Walsh
Jeff Garlin,Ernie Joseph
Jeff Garlin,Hugh Jackman
Jeff Garlin,Karey Kirkpatrick
Jeff Garlin,Dennis Widmyer
Jeff Garlin,Adam Ferrara
Jeff Garlin,Steve Zahn
Michael Barnett,David Alvarado
Michael Barnett,Jason Sussberg
Michael Barnett,Adam Nimoy
Andrew Nackman,Pat Healy
Andrew Nackman,Jeff Baena
Andrew Niccol,Jonathan Hensleigh
Andrew Niccol,April Mullen
Andrew Niccol,Bob Nelson
Andrew Niccol,Derek Cianfrance
Andrew Niccol,Allen Hughes
Andrew Niccol,Dean Wright
Andrew Niccol,Nathan Morlando
Andrew Niccol,Kazuaki Kiriya
Andrew Niccol,David M. Rosenthal
Andrew Niccol,Nic Mathieu
Andrew Niccol,Jay Surridge
Andrew Niccol,Atom Egoyan
Andrew Niccol,Gary David Goldberg
Andrew Niccol,Brian Smrz
Andrew Niccol,Albert Hughes
Andrew Niccol,Jay Roach
Andrew Niccol,Dito Montiel
Isabelle Nanty,Kyle Newacheck
John Woo,Fumihiko Sori
John Woo,Andrew Lau Wai-Keung
Nicolás López,Gary Shore
Nicolás López,Magda Apanowicz
Nicolás López,Kevin Kolsch
Nicolás López,Ariel Levy
Nicolás López,Sky Ferreira
Nicolás López,Lorenza Izzo
Nicolás López,Ramón Llao
Nicolás López,Adam Egypt Mortimer
Nicolás López,Kirby Bliss Blanton
Nicolás López,Nicolás Martínez
Nicolás López,Ignacia Allamand
Nicolás López,Daryl Sabara
Nicolás López,Taron Lexton
Nicolás López,Sarah Adina Smith
Nicolás López,Nicholas McCarthy
Nicolás López,Richard Burgi
Nicolás López,Anthony Scott Burns
Nicolás López,Dennis Widmyer
Nicolás López,Aaron Burns
Nicolás López,Matías Bize
Patricia Ferreira,Eduardo Casanova
Patricia Ferreira,Alejandro Montiel
Patricia Ferreira,Javier Ruiz Caldera
Patricia Ferreira,Maria Ripoll
Patricia Ferreira,Gerardo Olivares
Patricia Ferreira,Fernando González Molina
Patricia Ferreira,Marcel Barrena
Nahnatchka Khan,Jennifer Kaytin Robinson
Nahnatchka Khan,Iko Uwais
Nahnatchka Khan,Sam Lee
Nahnatchka Khan,Brie Larson
Nahnatchka Khan,Patrick Brice
Nahnatchka Khan,Hai Yu
Nahnatchka Khan,Nancy Meyers
Nahnatchka Khan,Simon Yam
Nahnatchka Khan,Qing Ye
Nahnatchka Khan,Karen Mok
Nahnatchka Khan,Tiger Chen
Nahnatchka Khan,Benjamin Arfmann
Nahnatchka Khan,Peyton Reed
Nahnatchka Khan,Marti Noxon
Sachin Yardi,Anupam Kher
Sachin Yardi,Janhvi Kapoor
Sachin Yardi,Manisha Koirala
Sachin Yardi,Kiara Advani
Sachin Yardi,K. Subhash
Sachin Yardi,Surekha Sikri
Sachin Yardi,Saqib Saleem
Sachin Yardi,Paritosh Painter
Sachin Yardi,Sagar Arya
Sachin Yardi,Radhika Apte
Sachin Yardi,Sadashiv Amrapurkar
Sachin Yardi,Krishna Vamshi
Sachin Yardi,Bhumi Pednekar
Sachin Yardi,Gulshan Devaiah
Sachin Yardi,Amitabh Bachchan
Sachin Yardi,Mark Williams
Sachin Yardi,Abhinay Deo
Sachin Yardi,Varun Narvekar
Sachin Yardi,Mushtaq Khan
Sachin Yardi,Mrunal Thakur
Sachin Yardi,Raja Menon
Sachin Yardi,Sobhita Dhulipala
Sachin Yardi,Mani Ratnam
Sachin Yardi,Pavail Gulati
Sachin Yardi,N. Chandra
Sachin Yardi,Neil Bhoopalam
Sachin Yardi,Nawazuddin Siddiqui
Sachin Yardi,Zoya Akhtar
Sachin Yardi,Vicky Kaushal
Sachin Yardi,Sukant Goel
Sachin Yardi,David Dhawan
Sachin Yardi,Prawal Raman
Sachin Yardi,Amaan Khan
Sachin Yardi,Sangeeth Sivan
Sachin Yardi,Indra Kumar
Sachin Yardi,Akash Thosar
Sachin Yardi,Diana Penty
Sachin Yardi,Aanand Rai
Sachin Yardi,Sanjay Kapoor
Sachin Yardi,Umesh Ghadge
Sachin Yardi,Sooraj R. Barjatya
Sachin Yardi,Ramya Krishnan
Sachin Yardi,Imtiaz Ali
Sachin Yardi,Ketan Mehta
Sachin Yardi,Roland Joffé
Sachin Yardi,Vijay Varma
Sachin Yardi,Ranvir Shorey
Sachin Yardi,Tariq Khan
Sachin Yardi,Reema Kagti
Sachin Yardi,Shivam Nair
Sachin Yardi,Avtar Gill
Sachin Yardi,Kushal Srivastava
Sachin Yardi,Naseeruddin Shah
Sachin Yardi,Rani Mukerji
Sachin Yardi,Jaideep Ahlawat
Sachin Yardi,Vipul Amrutlal Shah
Sachin Yardi,Jeeva
Sachin Yardi,Shree Narayan Singh
Sachin Yardi,Amol Palekar
Sachin Yardi,Randeep Jha
Sachin Yardi,Mahesh Bhatt
Sachin Yardi,Santosh Sivan
Sachin Yardi,Subhash Ghai
Sachin Yardi,Randeep Hooda
Sachin Yardi,Devika Bhagat
Sachin Yardi,Katrina Kaif
Sachin Yardi,Kundan Shah
Sachin Yardi,Rohit Shetty
Sachin Yardi,Krishna D.K.
Sachin Yardi,Shah Rukh Khan
Sachin Yardi,Avinash Tiwary
Sachin Yardi,Anil V. Kumar
Sachin Yardi,Apoorva Lakhia
Sachin Yardi,Anant Balani
Sachin Yardi,Neha Dhupia
Sachin Yardi,Prabhuraj
Sachin Yardi,Raj Nidimoru
Sachin Yardi,Shirish Kunder
Sachin Yardi,Anthony D'Souza
Sachin Yardi,Remy Kohli
Sachin Yardi,Manish Jha
Partho Mitra,Indra Kumar
Partho Mitra,Prawal Raman
Partho Mitra,Bhagyaraj
Partho Mitra,Aanand Rai
Partho Mitra,Umesh Ghadge
Santram Varma,David Dhawan
Santram Varma,Subhash Ghai
Santram Varma,Imtiaz Ali
Santram Varma,Prem Soni
Santram Varma,Anil V. Kumar
Santram Varma,Prawal Raman
Santram Varma,Devika Bhagat
Santram Varma,Farhan Akhtar
Santram Varma,Khalid Mohamed
Santram Varma,Sangeeth Sivan
Santram Varma,Samir Karnik
Pawan Kripalani,Bejoy Nambiar
Pawan Kripalani,Shelly Chopra Dhar
Pawan Kripalani,Bhushan Patel
Pawan Kripalani,Bedabrata Pain
Pawan Kripalani,Amar Kaushik
Pawan Kripalani,Ashwiny Iyer Tiwari
Pawan Kripalani,Vikas Bahl
Bhushan Patel,Rahul Dholakia
Bhushan Patel,Imtiaz Ali
Bhushan Patel,N. Chandra
Bhushan Patel,Tanveer Khan
Bhushan Patel,Tanuja Chandra
Bhushan Patel,Krishna Vamshi
Bhushan Patel,Reema Kagti
Bhushan Patel,Pan Nalin
Bhushan Patel,Dilip Mehta
Bhushan Patel,Shravan Kumar
Bhushan Patel,Remy Kohli
Bhushan Patel,Sarthak Dasgupta
Bhushan Patel,Jennifer Lynch
Raj Nidimoru,R. Balki
Raj Nidimoru,Pia Sukanya
Raj Nidimoru,Anu Menon
Raj Nidimoru,Ravi Udyawar
Raj Nidimoru,Devika Bhagat
Raj Nidimoru,Kunal Kohli
Raj Nidimoru,K. Subhash
Raj Nidimoru,Rohit Shetty
Raj Nidimoru,Aditya Sarpotdar
Raj Nidimoru,Zoya Akhtar
Raj Nidimoru,Krishna D.K.
Raj Nidimoru,Anil V. Kumar
Raj Nidimoru,Sriram Raghavan
Raj Nidimoru,Sudhish Kamath
Raj Nidimoru,Pratim D. Gupta
Raj Nidimoru,Apoorva Lakhia
Raj Nidimoru,Rajshree Ojha
Raj Nidimoru,Suparn Verma
Raj Nidimoru,Pa. Ranjith
Raj Nidimoru,Aamir Khan
Raj Nidimoru,Shirish Kunder
Raj Nidimoru,Sangeeth Sivan
Raj Nidimoru,Gauravv K Chawla
Raj Nidimoru,Sandeep Mohan
Raj Nidimoru,Hemant Gaba
Raj Nidimoru,Nalan Kumarasamy
Raj Nidimoru,Chandrakant Kulkarni
Raj Nidimoru,Abhinav Shiv Tiwari
Raj Nidimoru,Raja Sen
Raj Nidimoru,Umesh Ghadge
Raj Nidimoru,Karan Johar
Krishna D.K.,R. Balki
Krishna D.K.,Pia Sukanya
Krishna D.K.,Anu Menon
Krishna D.K.,Ravi Udyawar
Krishna D.K.,Devika Bhagat
Krishna D.K.,Kunal Kohli
Krishna D.K.,K. Subhash
Krishna D.K.,Rohit Shetty
Krishna D.K.,Aditya Sarpotdar
Krishna D.K.,Zoya Akhtar
Krishna D.K.,Anil V. Kumar
Krishna D.K.,Sriram Raghavan
Krishna D.K.,Sudhish Kamath
Krishna D.K.,Pratim D. Gupta
Krishna D.K.,Apoorva Lakhia
Krishna D.K.,Rajshree Ojha
Krishna D.K.,Suparn Verma
Krishna D.K.,Pa. Ranjith
Krishna D.K.,Aamir Khan
Krishna D.K.,Shirish Kunder
Krishna D.K.,Sangeeth Sivan
Krishna D.K.,Gauravv K Chawla
Krishna D.K.,Sandeep Mohan
Krishna D.K.,Hemant Gaba
Krishna D.K.,Nalan Kumarasamy
Krishna D.K.,Chandrakant Kulkarni
Krishna D.K.,Abhinav Shiv Tiwari
Krishna D.K.,Raja Sen
Krishna D.K.,Umesh Ghadge
Krishna D.K.,Karan Johar
Simon Curtis,Tom Hooper
Simon Curtis,Michael Apted
Simon Curtis,Saul Dibb
Simon Curtis,Sofia Coppola
Simon Curtis,Derek Cianfrance
Simon Curtis,Roger Spottiswoode
Simon Curtis,Florian Gallenberger
Simon Curtis,Martin Campbell
Simon Curtis,Steve Barker
Simon Curtis,James Marsh
Jang Jae-hyun,Martin Zandvliet
Charlie McDowell,James Ponsoldt
Charlie McDowell,David Lowery
Charlie McDowell,Philippe Falardeau
Charlie McDowell,Scott Cooper
Charlie McDowell,Greg MacGillivray
Charlie McDowell,Alex Lehmann
Charlie McDowell,Joshua Marston
Charlie McDowell,Miguel Arteta
Charlie McDowell,Spike Jonze
Charlie McDowell,Patrick Brice
Charlie McDowell,Stephen Daldry
Charlie McDowell,So Yong Kim
Charlie McDowell,Nicholas Stoller
Charlie McDowell,Paul Thomas Anderson
Charlie McDowell,Chris Kelly
Charlie McDowell,Benedict Andrews
Charlie McDowell,Barry Levinson
Charlie McDowell,Gary David Goldberg
Charlie McDowell,Andrea Arnold
Liam Lynch,Phil Johnston
Liam Lynch,Rich Moore
Gabriela Tagliavini,Javier Calvo
Gabriela Tagliavini,Daniel Calparsoro
Gabriela Tagliavini,Agustí Villaronga
Gabriela Tagliavini,Javier Ambrossi
Gabriela Tagliavini,Alejandro Montiel
Gabriela Tagliavini,Peter Webber
Gabriela Tagliavini,Alexis Morante
Gabriela Tagliavini,Eduardo Casanova
Gabriela Tagliavini,Alberto Rodríguez
Gabriela Tagliavini,Javier Ruiz Caldera
Gabriela Tagliavini,Curro Velázquez
Gabriela Tagliavini,Miguel Ángel Lamata
Gabriela Tagliavini,Pablo Larraín
Gabriela Tagliavini,Vicente Villanueva
Gabriela Tagliavini,Federico Veiroj
Gabriela Tagliavini,Fernando González Molina
Gabriela Tagliavini,Julio Medem
Joe Berlinger,Rick Benattar
Joe Berlinger,Adam Shankman
Joe Berlinger,Susanne Bier
Joe Berlinger,Dan Gilroy
Joe Berlinger,Adam Nimoy
Joe Berlinger,Duncan Jones
Joe Berlinger,Zach Braff
Joe Berlinger,Paul Solet
Joe Berlinger,Bong Joon Ho
Joe Berlinger,Matt Shakman
Joe Berlinger,Marti Noxon
Lee Jeong-beom,Woo Min-ho
William Bindley,Ben Shelton
William Bindley,Brent Bonacorso
William Bindley,William H. Macy
William Bindley,Sherwin Shilati
William Bindley,Travis Zariwny
Joe Johnston,Richard Loncraine
Joe Johnston,Mark Osborne
Joe Johnston,Sammy Pérez
Joe Johnston,Arcelia Ramírez
Joe Johnston,Loreto Peralta
Joe Johnston,Jason Winer
Joe Johnston,Daniel Raymont
Joe Johnston,Agustín Bernal
Joe Johnston,Meghan O'Hara
Joe Johnston,Ted Emery
Joe Johnston,Richard van't Riet
Joe Johnston,Kazuaki Kiriya
Joe Johnston,Charles Martin Smith
Joe Johnston,Iain Softley
Joe Johnston,Alessandra Rosaldo
Joe Johnston,Tom Shadyac
Joe Johnston,Massy Tadjedin
Joe Johnston,Atul Malhotra
Joe Johnston,Hugo Stiglitz
Joe Johnston,Zack Snyder
Joe Johnston,Jessica Lindsey
Joe Johnston,Karla Souza
Joe Johnston,Saul Dibb
Joe Johnston,Elliot Hegarty
Joe Johnston,Gary Fleder
Joe Johnston,Phyllida Lloyd
Steven Brill,Rodney Rothman
Steven Brill,Chris Williams
Steven Brill,Robert Smigel
Steven Brill,Adam Shankman
Steven Brill,Peter Ramsey
Steven Brill,Shojiro Nishimi
Steven Brill,Peter Jackson
Steven Brill,Frank Coraci
Steven Brill,Andrew Mogel
Steven Brill,Paul Miller
Steven Brill,Steve Carr
Steven Brill,Genndy Tartakovsky
Steven Brill,Bob Persichetti
Steven Brill,Jesse Peretz
Steven Brill,Phil Weinstein
Steven Brill,Kyle Newacheck
Steven Brill,Chris Jenkins
Steven Brill,Guillaume Renard
Steven Brill,Jarrad Paul
Steven Brill,Andy Fickman
Steven Brill,Scott Zabielski
Kim Sung-hoon,Woo Min-ho
Norberto López Amado,Oriol Paulo
Norberto López Amado,Hatem Khraiche
Norberto López Amado,Antonio Serrano
Norberto López Amado,Gonzalo Bendala
Mary Mazzio,J.C. Chandor
Mary Mazzio,John Hillcoat
Rahul Dholakia,Subhash Ghai
Rahul Dholakia,Ravi Udyawar
Rahul Dholakia,Abhinay Deo
Rahul Dholakia,Imtiaz Ali
Rahul Dholakia,Sanjay Gupta
Rahul Dholakia,Krish
Rahul Dholakia,Gauri Shinde
Rahul Dholakia,Kundan Shah
Rahul Dholakia,Mani Ratnam
Rahul Dholakia,Rohit Shetty
Rahul Dholakia,N. Chandra
Rahul Dholakia,Ketan Mehta
Rahul Dholakia,Milind Rau
Rahul Dholakia,Zoya Akhtar
Rahul Dholakia,Farjad Nabi
Rahul Dholakia,Sujoy Ghosh
Rahul Dholakia,Eeshwar Nivas
Rahul Dholakia,Anusha Rizvi
Rahul Dholakia,Ribhu Dasgupta
Rahul Dholakia,Farah Khan
Rahul Dholakia,Sumitra Bhave
Rahul Dholakia,Mukul Anand
Rahul Dholakia,Asim Raza
Rahul Dholakia,Krishna Vamshi
Rahul Dholakia,Bedabrata Pain
Rahul Dholakia,Reema Kagti
Rahul Dholakia,Satish Rajwade
Rahul Dholakia,Shlok Sharma
Rahul Dholakia,Dilip Mehta
Rahul Dholakia,Sunil Sukthankar
Rahul Dholakia,Shashilal K. Nair
Rahul Dholakia,Karthik Subbaraj
Rahul Dholakia,Amol Palekar
Rahul Dholakia,Geetu Mohandas
Rahul Dholakia,Meenu Gaur
Rahul Dholakia,Shravan Kumar
Rahul Dholakia,Mahesh Bhatt
Rahul Dholakia,Praveen Nischol
Rahul Dholakia,Farhan Akhtar
Rahul Dholakia,Santosh Sivan
Rahul Dholakia,Mahmood Farooqui
Rahul Dholakia,Aanand Rai
Rahul Dholakia,Karan Johar
David Michôd,Werner Herzog
David Michôd,Michael Dowse
David Michôd,Neil Armfield
David Michôd,Adam Shankman
David Michôd,J.D. Dillard
David Michôd,John Hillcoat
David Michôd,Ben Howling
David Michôd,Jeffrey Nachmanoff
David Michôd,Matthias Hoene
David Michôd,David Cronenberg
David Michôd,Alejandro G. Iñárritu
David Michôd,Jody Hill
David Michôd,Julius Avery
David Michôd,Chad L. Scheifele
David Michôd,Isaac Rentz
David Michôd,Mike Newell
David Michôd,Christopher Smith
David Michôd,Yolanda Ramke
David Michôd,Tom Hooper
David Michôd,Kieran Darcy-Smith
Ketan Mehta,Parveen Babi
Ketan Mehta,Gauri Shinde
Ketan Mehta,Pran
Ketan Mehta,Paritosh Painter
Ketan Mehta,Basu Chatterjee
Ketan Mehta,Farah Khan
Ketan Mehta,Mahesh Manjrekar
Ketan Mehta,Asha Parekh
Ketan Mehta,Mukul Anand
Ketan Mehta,Krishna Vamshi
Ketan Mehta,Raj Kaushal
Ketan Mehta,Samar Khan
Ketan Mehta,Samir Karnik
Ketan Mehta,Rajesh Mapuskar
Ketan Mehta,Amitabh Bachchan
Ketan Mehta,Samit Kakkad
Ketan Mehta,Rakesh Mehta
Ketan Mehta,Sagar Sarhadi
Ketan Mehta,Mark Williams
Ketan Mehta,Kader Khan
Ketan Mehta,K.C. Bokadia
Ketan Mehta,Abhinay Deo
Ketan Mehta,Mani Ratnam
Ketan Mehta,N. Chandra
Ketan Mehta,Prakash Mehra
Ketan Mehta,Zoya Akhtar
Ketan Mehta,Robbie Grewal
Ketan Mehta,Sai Paranjape
Ketan Mehta,Amit Rai
Ketan Mehta,David Dhawan
Ketan Mehta,Rajkumar Santoshi
Ketan Mehta,Prawal Raman
Ketan Mehta,Amaan Khan
Ketan Mehta,Sunil Kumar Agrawal
Ketan Mehta,Kaizad Gustad
Ketan Mehta,Jasbir Bijendra Bhati
Ketan Mehta,Sangeeth Sivan
Ketan Mehta,Ahishor Solomon
Ketan Mehta,Shashilal K. Nair
Ketan Mehta,K.N. Singh
Ketan Mehta,Indra Kumar
Ketan Mehta,Praveen Nischol
Ketan Mehta,Sachin Kamlakar Khot
Ketan Mehta,Mahmood Farooqui
Ketan Mehta,Sajjan
Ketan Mehta,Aanand Rai
Ketan Mehta,Aamir Khan
Ketan Mehta,Sooraj R. Barjatya
Ketan Mehta,Mandeep Kumar
Ketan Mehta,Raman Kumar
Ketan Mehta,Imtiaz Ali
Ketan Mehta,Vikram Bhatt
Ketan Mehta,Faraz Haider
Ketan Mehta,Anand Tiwari
Ketan Mehta,Sujeeth
Ketan Mehta,Vijay Lalwani
Ketan Mehta,A. Salaam
Ketan Mehta,Shivam Nair
Ketan Mehta,Murad
Ketan Mehta,Amol Palekar
Ketan Mehta,Shree Narayan Singh
Ketan Mehta,Mahesh Bhatt
Ketan Mehta,Santosh Sivan
Ketan Mehta,Fuwad Khan
Ketan Mehta,Partho Ghosh
Ketan Mehta,Jagdeep
Ketan Mehta,Karan Johar
Ketan Mehta,Subhash Ghai
Ketan Mehta,Karan Anshuman
Ketan Mehta,Surya S.J.
Ketan Mehta,Kundan Shah
Ketan Mehta,Amjad Khan
Ketan Mehta,Rohit Shetty
Ketan Mehta,Anusha Rizvi
Ketan Mehta,Rahat Kazmi
Ketan Mehta,Prabhuraj
Ketan Mehta,Tinnu Anand
Ketan Mehta,Shirish Kunder
Ketan Mehta,Farhan Akhtar
Ketan Mehta,Sudhir Mishra
Ketan Mehta,Syed Ahmad Afzal
Ketan Mehta,Gurudev Bhalla
Alex Richanbach,Mike Birbiglia
Alex Richanbach,Maya Forbes
